Record,Date,UTC Time,Frecuencia,Presion,caudal1,caudal2
     45169, 1/02/1970,18:07:15,   5.000000E-01,   1.467882E+01,   4.545455E-01,   1.452717E+01
     45170, 1/02/1970,18:07:15,   5.000000E-01,   1.462959E+01,   4.545455E-01,   1.701120E+01
     45171, 1/02/1970,18:07:15,   5.000000E-01,   1.462959E+01,   4.545455E-01,   1.887237E+01
     45172, 1/02/1970,18:07:16,   5.000000E-01,   1.459677E+01,   4.545455E-01,   1.834377E+01
     45173, 1/02/1970,18:07:16,   5.000000E-01,   1.455574E+01,   4.545455E-01,   1.617579E+01
     45174, 1/02/1970,18:07:17,   5.000000E-01,   1.464600E+01,   4.545455E-01,   1.437931E+01
     45175, 1/02/1970,18:07:17,   5.000000E-01,   1.467061E+01,   4.545455E-01,   1.660828E+01
     45176, 1/02/1970,18:07:17,   5.000000E-01,   1.469523E+01,   4.545455E-01,   1.871527E+01
     45177, 1/02/1970,18:07:18,   5.000000E-01,   1.453113E+01,   4.545455E-01,   1.862286E+01
     45178, 1/02/1970,18:07:18,   5.000000E-01,   1.458036E+01,   4.545455E-01,   1.649924E+01
     45179, 1/02/1970,18:07:19,   5.000000E-01,   1.472805E+01,   4.545455E-01,   1.462143E+01
     45180, 1/02/1970,18:07:19,   5.000000E-01,   1.455574E+01,   4.545455E-01,   1.683931E+01
     45181, 1/02/1970,18:07:19,   5.000000E-01,   1.462959E+01,   4.545455E-01,   1.879105E+01
     45182, 1/02/1970,18:07:20,   5.000000E-01,   1.462138E+01,   4.545455E-01,   1.826245E+01
     45183, 1/02/1970,18:07:20,   5.000000E-01,   1.451472E+01,   4.545455E-01,   1.615362E+01
     45184, 1/02/1970,18:07:21,   5.000000E-01,   1.462959E+01,   4.545455E-01,   1.439779E+01
     45185, 1/02/1970,18:07:21,   5.000000E-01,   1.467061E+01,   4.545455E-01,   1.699826E+01
     45186, 1/02/1970,18:07:21,   5.000000E-01,   1.458856E+01,   4.545455E-01,   1.898881E+01
     45187, 1/02/1970,18:07:22,   5.000000E-01,   1.455574E+01,   4.545455E-01,   1.868385E+01
     45188, 1/02/1970,18:07:22,   5.000000E-01,   1.455574E+01,   4.545455E-01,   1.621276E+01
     45189, 1/02/1970,18:07:23,   5.000000E-01,   1.459677E+01,   4.545455E-01,   1.421297E+01
     45190, 1/02/1970,18:07:23,   5.000000E-01,   1.459677E+01,   4.545455E-01,   1.661937E+01
     45191, 1/02/1970,18:07:23,   5.000000E-01,   1.462959E+01,   4.545455E-01,   1.864873E+01
     45192, 1/02/1970,18:07:24,   5.000000E-01,   1.454754E+01,   4.545455E-01,   1.825136E+01
     45193, 1/02/1970,18:07:24,   5.000000E-01,   1.453933E+01,   4.545455E-01,   1.630887E+01
     45194, 1/02/1970,18:07:25,   5.000000E-01,   1.464600E+01,   4.545455E-01,   1.443661E+01
     45195, 1/02/1970,18:07:25,   5.000000E-01,   1.466241E+01,   4.545455E-01,   1.668036E+01
     45196, 1/02/1970,18:07:25,   5.000000E-01,   1.460497E+01,   4.545455E-01,   1.865982E+01
     45197, 1/02/1970,18:07:26,   5.000000E-01,   1.459677E+01,   4.545455E-01,   1.789281E+01
     45198, 1/02/1970,18:07:26,   5.000000E-01,   1.462959E+01,   4.545455E-01,   1.602794E+01
     45199, 1/02/1970,18:07:27,   5.000000E-01,   1.457215E+01,   4.545455E-01,   1.439964E+01
     45200, 1/02/1970,18:07:27,   5.000000E-01,   1.460497E+01,   4.545455E-01,   1.638280E+01
     45201, 1/02/1970,18:07:27,   5.000000E-01,   1.467882E+01,   4.545455E-01,   1.858774E+01
     45202, 1/02/1970,18:07:28,   5.000000E-01,   1.450651E+01,   4.545455E-01,   1.835302E+01
     45203, 1/02/1970,18:07:28,   5.000000E-01,   1.455574E+01,   4.545455E-01,   1.612774E+01
     45204, 1/02/1970,18:07:29,   5.000000E-01,   1.467061E+01,   4.545455E-01,   1.429614E+01
     45205, 1/02/1970,18:07:29,   5.000000E-01,   1.454754E+01,   4.545455E-01,   1.636062E+01
     45206, 1/02/1970,18:07:29,   5.000000E-01,   1.458856E+01,   4.545455E-01,   1.828833E+01
     45207, 1/02/1970,18:07:30,   5.000000E-01,   1.462959E+01,   4.545455E-01,   1.806839E+01
     45208, 1/02/1970,18:07:30,   5.000000E-01,   1.451472E+01,   4.545455E-01,   1.581909E+01
     45209, 1/02/1970,18:07:31,   5.000000E-01,   1.461318E+01,   4.545455E-01,   1.392649E+01
     45210, 1/02/1970,18:07:31,   5.000000E-01,   1.465420E+01,   4.545455E-01,   1.661752E+01
     45211, 1/02/1970,18:07:31,   5.000000E-01,   1.460497E+01,   4.545455E-01,   1.875224E+01
     45212, 1/02/1970,18:07:32,   5.000000E-01,   1.454754E+01,   4.545455E-01,   1.825321E+01
     45213, 1/02/1970,18:07:32,   5.000000E-01,   1.460497E+01,   4.545455E-01,   1.599837E+01
     45214, 1/02/1970,18:07:33,   5.000000E-01,   1.462138E+01,   4.545455E-01,   1.393943E+01
     45215, 1/02/1970,18:07:33,   5.000000E-01,   1.460497E+01,   4.545455E-01,   1.615731E+01
     45216, 1/02/1970,18:07:33,   5.000000E-01,   1.466241E+01,   4.545455E-01,   1.850272E+01
     45217, 1/02/1970,18:07:34,   5.000000E-01,   1.460497E+01,   4.545455E-01,   1.821625E+01
     45218, 1/02/1970,18:07:34,   5.000000E-01,   1.455574E+01,   4.545455E-01,   1.575994E+01
     45219, 1/02/1970,18:07:35,   5.000000E-01,   1.464600E+01,   4.545455E-01,   1.387844E+01
     45220, 1/02/1970,18:07:35,   5.000000E-01,   1.471164E+01,   4.545455E-01,   1.636986E+01
     45221, 1/02/1970,18:07:35,   5.000000E-01,   1.459677E+01,   4.545455E-01,   1.848978E+01
     45222, 1/02/1970,18:07:36,   5.000000E-01,   1.461318E+01,   4.545455E-01,   1.825506E+01
     45223, 1/02/1970,18:07:36,   5.000000E-01,   1.462138E+01,   4.545455E-01,   1.590595E+01
     45224, 1/02/1970,18:07:37,   5.000000E-01,   1.458036E+01,   4.545455E-01,   1.408175E+01
     45225, 1/02/1970,18:07:37,   5.000000E-01,   1.465420E+01,   4.545455E-01,   1.638280E+01
     45226, 1/02/1970,18:07:37,   5.000000E-01,   1.462138E+01,   4.545455E-01,   1.853784E+01
     45227, 1/02/1970,18:07:38,   5.000000E-01,   1.450651E+01,   4.545455E-01,   1.828833E+01
     45228, 1/02/1970,18:07:38,   5.000000E-01,   1.453933E+01,   4.545455E-01,   1.602609E+01
     45229, 1/02/1970,18:07:39,   5.000000E-01,   1.465420E+01,   4.545455E-01,   1.402999E+01
     45230, 1/02/1970,18:07:39,   5.000000E-01,   1.461318E+01,   4.545455E-01,   1.655283E+01
     45231, 1/02/1970,18:07:39,   5.000000E-01,   1.460497E+01,   4.545455E-01,   1.861547E+01
     45232, 1/02/1970,18:07:40,   5.000000E-01,   1.460497E+01,   4.545455E-01,   1.804990E+01
     45233, 1/02/1970,18:07:40,   5.000000E-01,   1.460497E+01,   4.545455E-01,   1.568047E+01
     45234, 1/02/1970,18:07:41,   5.000000E-01,   1.461318E+01,   4.545455E-01,   1.400227E+01
     45235, 1/02/1970,18:07:41,   5.000000E-01,   1.466241E+01,   4.545455E-01,   1.631256E+01
     45236, 1/02/1970,18:07:41,   5.000000E-01,   1.468702E+01,   4.545455E-01,   1.857480E+01
     45237, 1/02/1970,18:07:42,   5.000000E-01,   1.452292E+01,   4.545455E-01,   1.880029E+01
     45238, 1/02/1970,18:07:42,   5.000000E-01,   1.459677E+01,   4.545455E-01,   1.654175E+01
     45239, 1/02/1970,18:07:43,   5.000000E-01,   1.467061E+01,   4.545455E-01,   1.476929E+01
     45240, 1/02/1970,18:07:43,   5.000000E-01,   1.458856E+01,   4.545455E-01,   1.685410E+01
     45241, 1/02/1970,18:07:43,   5.000000E-01,   1.459677E+01,   4.545455E-01,   1.882247E+01
     45242, 1/02/1970,18:07:44,   5.000000E-01,   1.461318E+01,   4.545455E-01,   1.866722E+01
     45243, 1/02/1970,18:07:44,   5.000000E-01,   1.454754E+01,   4.545455E-01,   1.678017E+01
     45244, 1/02/1970,18:07:45,   5.000000E-01,   1.465420E+01,   4.545455E-01,   1.472308E+01
     45245, 1/02/1970,18:07:45,   5.000000E-01,   1.466241E+01,   4.545455E-01,   1.667297E+01
     45246, 1/02/1970,18:07:45,   5.000000E-01,   1.453933E+01,   4.545455E-01,   1.869864E+01
     45247, 1/02/1970,18:07:46,   5.000000E-01,   1.453933E+01,   4.545455E-01,   1.857480E+01
     45248, 1/02/1970,18:07:46,   5.000000E-01,   1.459677E+01,   4.545455E-01,   1.631256E+01
     45249, 1/02/1970,18:07:47,   5.000000E-01,   1.458036E+01,   4.545455E-01,   1.436452E+01
     45250, 1/02/1970,18:07:47,   5.000000E-01,   1.459677E+01,   4.545455E-01,   1.657317E+01
     45251, 1/02/1970,18:07:47,   5.000000E-01,   1.462138E+01,   4.545455E-01,   1.868940E+01
     45252, 1/02/1970,18:07:48,   5.000000E-01,   1.459677E+01,   4.545455E-01,   1.825506E+01
     45253, 1/02/1970,18:07:48,   5.000000E-01,   1.454754E+01,   4.545455E-01,   1.631441E+01
     45254, 1/02/1970,18:07:49,   5.000000E-01,   1.466241E+01,   4.545455E-01,   1.429614E+01
     45255, 1/02/1970,18:07:49,   5.000000E-01,   1.466241E+01,   4.545455E-01,   1.678941E+01
     45256, 1/02/1970,18:07:49,   5.000000E-01,   1.461318E+01,   4.545455E-01,   1.865613E+01
