Record,Date,UTC Time,Frecuencia,Presion,caudal1,caudal2
     36220, 1/01/1970, 4:37:37,   5.555555E+00,   1.426036E+01,   7.575758E-01,   1.557142E+01
     36221, 1/01/1970, 4:37:37,   5.555555E+00,   1.446549E+01,   7.575758E-01,   1.504837E+01
     36222, 1/01/1970, 4:37:38,   5.555555E+00,   1.439985E+01,   7.575758E-01,   1.474711E+01
     36223, 1/01/1970, 4:37:38,   5.555555E+00,   1.439164E+01,   7.575758E-01,   1.434974E+01
     36224, 1/01/1970, 4:37:39,   5.555555E+00,   1.459677E+01,   7.575758E-01,   1.455305E+01
     36225, 1/01/1970, 4:37:39,   5.555555E+00,   1.433421E+01,   7.575758E-01,   1.483028E+01
     36226, 1/01/1970, 4:37:39,   5.555555E+00,   1.437523E+01,   7.575758E-01,   1.476190E+01
     36227, 1/01/1970, 4:37:40,   5.555555E+00,   1.448190E+01,   7.575758E-01,   1.463067E+01
     36228, 1/01/1970, 4:37:40,   5.555555E+00,   1.436703E+01,   7.575758E-01,   1.449945E+01
     36229, 1/01/1970, 4:37:41,   5.555555E+00,   1.458036E+01,   7.575758E-01,   1.481365E+01
     36230, 1/01/1970, 4:37:41,   5.555555E+00,   1.442446E+01,   7.575758E-01,   1.522950E+01
     36231, 1/01/1970, 4:37:41,   5.555555E+00,   1.439985E+01,   7.575758E-01,   1.543096E+01
     36232, 1/01/1970, 4:37:42,   5.555555E+00,   1.438344E+01,   7.575758E-01,   1.561948E+01
     36233, 1/01/1970, 4:37:42,   5.555555E+00,   1.444087E+01,   7.575758E-01,   1.591519E+01
     36234, 1/01/1970, 4:37:43,   5.555555E+00,   1.432600E+01,   7.575758E-01,   1.621646E+01
     36235, 1/01/1970, 4:37:43,   5.555555E+00,   1.431780E+01,   7.575758E-01,   1.661752E+01
     36236, 1/01/1970, 4:37:43,   5.555555E+00,   1.446549E+01,   7.575758E-01,   1.669145E+01
     36237, 1/01/1970, 4:37:44,   5.555555E+00,   1.436703E+01,   7.575758E-01,   1.672842E+01
     36238, 1/01/1970, 4:37:44,   5.555555E+00,   1.449010E+01,   7.575758E-01,   1.679311E+01
     36239, 1/01/1970, 4:37:45,   5.555555E+00,   1.430139E+01,   7.575758E-01,   1.705001E+01
     36240, 1/01/1970, 4:37:45,   5.555555E+00,   1.436703E+01,   7.575758E-01,   1.700565E+01
     36241, 1/01/1970, 4:37:45,   5.555555E+00,   1.437523E+01,   7.575758E-01,   1.700565E+01
     36242, 1/01/1970, 4:37:46,   5.555555E+00,   1.439985E+01,   7.575758E-01,   1.695021E+01
     36243, 1/01/1970, 4:37:46,   5.555555E+00,   1.455574E+01,   7.575758E-01,   1.699271E+01
     36244, 1/01/1970, 4:37:47,   5.555555E+00,   1.430959E+01,   7.575758E-01,   1.708698E+01
     36245, 1/01/1970, 4:37:47,   5.555555E+00,   1.436703E+01,   7.575758E-01,   1.719602E+01
