Record;Tiempo;Date;UTC Time;Frecuencia;Presion;caudal1;caudal2;;1000000
2059;823,6;01/04/1970;3:09:45;1,5;21,2;0,0;20,0;;
2060;824;01/04/1970;3:09:45;1,5;21,1;0,0;20,6;;
2061;824,4;01/04/1970;3:09:45;1,5;21,1;0,0;21,1;;
2062;824,8;01/04/1970;3:09:46;1,5;21,2;0,0;19,7;;
2063;825,2;01/04/1970;3:09:46;1,5;21,2;0,0;21,3;;
2064;825,6;01/04/1970;3:09:47;1,5;21,1;0,0;19,8;;
2065;826;01/04/1970;3:09:47;1,5;21,2;0,0;20,1;;
2066;826,4;01/04/1970;3:09:47;1,5;21,2;0,0;20,8;;
2067;826,8;01/04/1970;3:09:48;1,5;21,2;0,0;19,1;;
2068;827,2;01/04/1970;3:09:48;1,5;21,2;0,0;21,1;;
2069;827,6;01/04/1970;3:09:49;1,5;21,2;0,0;19,9;;
2070;828;01/04/1970;3:09:49;1,5;21,2;0,0;20,1;;
2071;828,4;01/04/1970;3:09:49;1,5;21,2;0,0;20,8;;
2072;828,8;01/04/1970;3:09:50;1,5;21,2;0,0;19,2;;
2073;829,2;01/04/1970;3:09:50;1,5;21,2;0,0;21,1;;
2074;829,6;01/04/1970;3:09:51;1,5;21,2;0,0;19,6;;
2075;830;01/04/1970;3:09:51;1,5;21,3;0,0;20,2;;
2076;830,4;01/04/1970;3:09:51;1,5;21,2;0,0;20,8;;
2077;830,8;01/04/1970;3:09:52;1,5;21,2;0,0;19,0;;
2078;831,2;01/04/1970;3:09:52;1,5;21,3;0,0;20,8;;
2079;831,6;01/04/1970;3:09:53;1,5;21,2;0,0;19,3;;
2080;832;01/04/1970;3:09:53;1,5;21,2;0,0;20,2;;
2081;832,4;01/04/1970;3:09:53;1,5;21,3;0,0;21,0;;
2082;832,8;01/04/1970;3:09:54;1,5;21,2;0,0;18,9;;
2083;833,2;01/04/1970;3:09:54;1,5;21,2;0,0;21,0;;
2084;833,6;01/04/1970;3:09:55;1,5;21,3;0,0;19,7;;
2085;834;01/04/1970;3:09:55;1,5;21,2;0,0;20,1;;
2086;834,4;01/04/1970;3:09:55;1,5;21,2;0,0;20,8;;
2087;834,8;01/04/1970;3:09:56;1,5;21,3;0,0;19,2;;
2088;835,2;01/04/1970;3:09:56;1,5;21,2;0,0;20,8;;
2089;835,6;01/04/1970;3:09:57;1,5;21,2;0,0;19,4;;
2090;836;01/04/1970;3:09:57;1,5;21,3;0,0;19,8;;
2091;836,4;01/04/1970;3:09:57;1,5;21,1;0,0;20,7;;
2092;836,8;01/04/1970;3:09:58;1,5;21,2;0,0;19,2;;
2093;837,2;01/04/1970;3:09:58;1,5;21,3;0,0;21,0;;
2094;837,6;01/04/1970;3:09:59;1,5;21,2;0,0;20,0;;
2095;838;01/04/1970;3:09:59;1,5;21,2;0,0;20,2;;
2096;838,4;01/04/1970;3:09:59;1,5;21,2;0,0;21,0;;
2097;838,8;01/04/1970;3:10:00;1,5;21,2;0,0;19,3;;
2098;839,2;01/04/1970;3:10:00;1,5;21,2;0,0;21,0;;
2099;839,6;01/04/1970;3:10:01;1,5;21,3;0,0;19,6;;
2100;840;01/04/1970;3:10:01;1,5;21,2;0,0;20,0;;
2101;840,4;01/04/1970;3:10:01;1,5;21,2;0,0;20,9;;
2102;840,8;01/04/1970;3:10:02;1,5;21,3;0,0;19,1;;
2103;841,2;01/04/1970;3:10:02;1,5;21,2;0,0;20,9;;
2104;841,6;01/04/1970;3:10:03;1,5;21,2;0,0;19,9;;
2105;842;01/04/1970;3:10:03;1,5;21,3;0,0;20,2;;
2106;842,4;01/04/1970;3:10:03;1,5;21,2;0,0;21,2;;
2107;842,8;01/04/1970;3:10:04;1,5;21,2;0,0;19,3;;
2108;843,2;01/04/1970;3:10:04;1,5;21,3;0,0;21,0;;
2109;843,6;01/04/1970;3:10:05;1,5;21,2;0,0;20,0;;
2110;844;01/04/1970;3:10:05;1,5;21,2;0,0;20,2;;
2111;844,4;01/04/1970;3:10:05;1,5;21,3;0,0;21,2;;
2112;844,8;01/04/1970;3:10:06;1,5;21,2;0,0;19,3;;
2113;845,2;01/04/1970;3:10:06;1,5;21,2;0,0;20,8;;
2114;845,6;01/04/1970;3:10:07;1,5;21,3;0,0;19,7;;
2115;846;01/04/1970;3:10:07;1,5;21,2;0,0;19,8;;
2116;846,4;01/04/1970;3:10:07;1,5;21,3;0,0;21,0;;
2117;846,8;01/04/1970;3:10:08;1,5;21,3;0,0;18,9;;
2118;847,2;01/04/1970;3:10:08;1,5;21,2;0,0;20,8;;
2119;847,6;01/04/1970;3:10:09;1,5;21,2;0,0;20,0;;
2120;848;01/04/1970;3:10:09;1,5;21,3;0,0;20,1;;
2121;848,4;01/04/1970;3:10:09;1,5;21,3;0,0;21,3;;
2122;848,8;01/04/1970;3:10:10;1,5;21,2;0,0;19,4;;
2123;849,2;01/04/1970;3:10:10;1,5;21,3;0,0;21,2;;
2124;849,6;01/04/1970;3:10:11;1,5;21,3;0,0;20,4;;
2125;850;01/04/1970;3:10:11;1,5;21,2;0,0;20,2;;
2126;850,4;01/04/1970;3:10:11;1,5;21,5;0,0;21,4;;
2127;850,8;01/04/1970;3:10:12;1,5;21,3;0,0;19,1;;
2128;851,2;01/04/1970;3:10:12;1,5;21,2;0,0;20,9;;
2129;851,6;01/04/1970;3:10:13;1,5;21,3;0,0;20,0;;
2130;852;01/04/1970;3:10:13;1,5;21,3;0,0;19,7;;
2131;852,4;01/04/1970;3:10:13;1,5;21,3;0,0;21,2;;
2132;852,8;01/04/1970;3:10:14;1,5;21,3;0,0;19,2;;
2133;853,2;01/04/1970;3:10:14;1,5;21,3;0,0;20,7;;
2134;853,6;01/04/1970;3:10:15;1,5;21,3;0,0;20,0;;
2135;854;01/04/1970;3:10:15;1,5;21,3;0,0;19,9;;
2136;854,4;01/04/1970;3:10:15;1,5;21,5;0,0;21,3;;
2137;854,8;01/04/1970;3:10:16;1,5;21,3;0,0;19,0;;
2138;855,2;01/04/1970;3:10:16;1,5;21,3;0,0;20,8;;
2139;855,6;01/04/1970;3:10:17;1,5;21,4;0,0;20,0;;
2140;856;01/04/1970;3:10:17;1,5;21,2;0,0;19,9;;
2141;856,4;01/04/1970;3:10:17;1,5;21,3;0,0;21,3;;
2142;856,8;01/04/1970;3:10:18;1,5;21,4;0,0;19,2;;
2143;857,2;01/04/1970;3:10:18;1,5;21,3;0,0;20,8;;
2144;857,6;01/04/1970;3:10:19;1,5;21,3;0,0;20,2;;
2145;858;01/04/1970;3:10:19;1,5;21,4;0,0;19,8;;
2146;858,4;01/04/1970;3:10:19;1,5;21,2;0,0;21,3;;
2147;858,8;01/04/1970;3:10:20;1,5;21,3;0,0;19,0;;
2148;859,2;01/04/1970;3:10:20;1,5;21,4;0,0;20,7;;
2149;859,6;01/04/1970;3:10:21;1,5;21,2;0,0;20,7;;
2150;860;01/04/1970;3:10:21;1,5;21,3;0,0;19,9;;
2151;860,4;01/04/1970;3:10:21;1,5;21,3;0,0;21,7;;
2152;860,8;01/04/1970;3:10:22;1,5;21,3;0,0;19,6;;
2153;861,2;01/04/1970;3:10:22;1,5;21,3;0,0;21,1;;
2154;861,6;01/04/1970;3:10:23;1,5;21,4;0,0;20,7;;
2155;862;01/04/1970;3:10:23;1,5;21,3;0,0;20,0;;
2156;862,4;01/04/1970;3:10:23;1,5;21,3;0,0;21,3;;
2157;862,8;01/04/1970;3:10:24;1,5;21,4;0,0;19,1;;
2158;863,2;01/04/1970;3:10:24;1,5;21,3;0,0;20,9;;
2159;863,6;01/04/1970;3:10:25;1,5;21,3;0,0;20,6;;
2160;864;01/04/1970;3:10:25;1,5;21,5;0,0;19,7;;
2161;864,4;01/04/1970;3:10:25;1,5;21,2;0,0;21,2;;
2162;864,8;01/04/1970;3:10:26;1,5;21,4;0,0;19,3;;
2163;865,2;01/04/1970;3:10:26;1,5;21,4;0,0;20,5;;
2164;865,6;01/04/1970;3:10:27;1,5;21,3;0,0;19,9;;
2165;866;01/04/1970;3:10:27;1,5;21,3;0,0;19,4;;
2166;866,4;01/04/1970;3:10:27;1,5;21,4;0,0;21,1;;
2167;866,8;01/04/1970;3:10:28;1,5;21,3;0,0;19,2;;
2168;867,2;01/04/1970;3:10:28;1,5;21,3;0,0;20,4;;
2169;867,6;01/04/1970;3:10:29;1,5;21,4;0,0;20,2;;
2170;868;01/04/1970;3:10:29;1,5;21,3;0,0;19,5;;
2171;868,4;01/04/1970;3:10:29;1,5;21,3;0,0;21,0;;
2172;868,8;01/04/1970;3:10:30;1,5;21,4;0,0;18,9;;
2173;869,2;01/04/1970;3:10:30;1,5;21,3;0,0;20,4;;
2174;869,6;01/04/1970;3:10:31;1,5;21,4;0,0;20,5;;
2175;870;01/04/1970;3:10:31;1,5;21,4;0,0;19,3;;
2176;870,4;01/04/1970;3:10:31;1,5;21,3;0,0;21,1;;
2177;870,8;01/04/1970;3:10:32;1,5;21,4;0,0;18,9;;
2178;871,2;01/04/1970;3:10:32;1,5;21,4;0,0;20,5;;
2179;871,6;01/04/1970;3:10:33;1,5;21,4;0,0;20,5;;
2180;872;01/04/1970;3:10:33;1,5;21,3;0,0;19,6;;
2181;872,4;01/04/1970;3:10:33;1,5;21,4;0,0;21,5;;
2182;872,8;01/04/1970;3:10:34;1,5;21,4;0,0;19,4;;
2183;873,2;01/04/1970;3:10:34;1,5;21,3;0,0;20,7;;
2184;873,6;01/04/1970;3:10:35;1,5;21,4;0,0;20,6;;
2185;874;01/04/1970;3:10:35;1,5;21,4;0,0;19,5;;
2186;874,4;01/04/1970;3:10:35;1,5;21,3;0,0;21,3;;
2187;874,8;01/04/1970;3:10:36;1,5;21,4;0,0;19,3;;
2188;875,2;01/04/1970;3:10:36;1,5;21,4;0,0;20,8;;
2189;875,6;01/04/1970;3:10:37;1,5;21,4;0,0;21,0;;
2190;876;01/04/1970;3:10:37;1,5;21,4;0,0;19,7;;
2191;876,4;01/04/1970;3:10:37;1,5;21,5;0,0;21,4;;
2192;876,8;01/04/1970;3:10:38;1,5;21,3;0,0;19,5;;
2193;877,2;01/04/1970;3:10:38;1,5;21,4;0,0;20,4;;
2194;877,6;01/04/1970;3:10:39;1,5;21,5;0,0;20,5;;
2195;878;01/04/1970;3:10:39;1,5;21,3;0,0;19,5;;
2196;878,4;01/04/1970;3:10:39;1,5;21,5;0,0;21,2;;
2197;878,8;01/04/1970;3:10:40;1,5;21,5;0,0;19,2;;
2198;879,2;01/04/1970;3:10:40;1,5;21,4;0,0;20,2;;
2199;879,6;01/04/1970;3:10:41;1,5;21,4;0,0;20,4;;
2200;880;01/04/1970;3:10:41;1,5;21,5;0,0;19,7;;
2201;880,4;01/04/1970;3:10:41;1,5;21,4;0,0;21,4;;
2202;880,8;01/04/1970;3:10:42;1,5;21,4;0,0;19,7;;
2203;881,2;01/04/1970;3:10:42;1,5;21,5;0,0;20,6;;
2204;881,6;01/04/1970;3:10:43;1,5;21,4;0,0;21,0;;
2205;882;01/04/1970;3:10:43;1,5;21,4;0,0;19,5;;
2206;882,4;01/04/1970;3:10:43;1,5;21,5;0,0;20,9;;
2207;882,8;01/04/1970;3:10:44;1,5;21,4;0,0;19,3;;
2208;883,2;01/04/1970;3:10:44;1,5;21,4;0,0;20,2;;
2209;883,6;01/04/1970;3:10:45;1,5;21,5;0,0;20,6;;
2210;884;01/04/1970;3:10:45;1,5;21,4;0,0;19,4;;
2211;884,4;01/04/1970;3:10:45;1,5;21,4;0,0;21,2;;
2212;884,8;01/04/1970;3:10:46;1,5;21,5;0,0;19,5;;
2213;885,2;01/04/1970;3:10:46;1,5;21,5;0,0;20,4;;
2214;885,6;01/04/1970;3:10:47;1,5;21,4;0,0;20,7;;
2215;886;01/04/1970;3:10:47;1,5;21,5;0,0;19,4;;
2216;886,4;01/04/1970;3:10:47;1,5;21,5;0,0;21,2;;
2217;886,8;01/04/1970;3:10:48;1,5;21,4;0,0;19,3;;
2218;887,2;01/04/1970;3:10:48;1,5;21,5;0,0;20,3;;
2219;887,6;01/04/1970;3:10:49;1,5;21,5;0,0;20,8;;
2220;888;01/04/1970;3:10:49;1,5;21,4;0,0;19,5;;
2221;888,4;01/04/1970;3:10:49;1,5;21,6;0,0;21,5;;
2222;888,8;01/04/1970;3:10:50;1,5;21,5;0,0;19,7;;
2223;889,2;01/04/1970;3:10:50;1,5;21,4;0,0;20,4;;
2224;889,6;01/04/1970;3:10:51;1,5;21,5;0,0;20,8;;
2225;890;01/04/1970;3:10:51;1,5;21,5;0,0;19,5;;
2226;890,4;01/04/1970;3:10:51;1,5;21,5;0,0;21,3;;
2227;890,8;01/04/1970;3:10:52;1,5;21,5;0,0;19,7;;
2228;891,2;01/04/1970;3:10:52;1,5;21,6;0,0;20,7;;
2229;891,6;01/04/1970;3:10:53;1,5;21,4;0,0;21,1;;
2230;892;01/04/1970;3:10:53;1,5;21,5;0,0;20,0;;
2231;892,4;01/04/1970;3:10:53;1,5;21,6;0,0;21,4;;
2232;892,8;01/04/1970;3:10:54;1,5;21,4;0,0;19,7;;
2233;893,2;01/04/1970;3:10:54;1,5;21,5;0,0;20,5;;
2234;893,6;01/04/1970;3:10:55;1,5;21,6;0,0;21,1;;
2235;894;01/04/1970;3:10:55;1,5;21,4;0,0;19,6;;
2236;894,4;01/04/1970;3:10:55;1,5;21,5;0,0;21,4;;
2237;894,8;01/04/1970;3:10:56;1,5;21,5;0,0;19,8;;
2238;895,2;01/04/1970;3:10:56;1,5;21,4;0,0;20,5;;
2239;895,6;01/04/1970;3:10:57;1,5;21,5;0,0;21,3;;
2240;896;01/04/1970;3:10:57;1,5;21,5;0,0;19,6;;
2241;896,4;01/04/1970;3:10:57;1,5;21,5;0,0;21,2;;
2242;896,8;01/04/1970;3:10:58;1,5;21,5;0,0;19,5;;
2243;897,2;01/04/1970;3:10:58;1,5;21,6;0,0;20,4;;
2244;897,6;01/04/1970;3:10:59;1,5;21,4;0,0;21,0;;
2245;898;01/04/1970;3:10:59;1,5;21,5;0,0;19,4;;
2246;898,4;01/04/1970;3:10:59;1,5;21,5;0,0;21,5;;
2247;898,8;01/04/1970;3:11:00;1,5;21,4;0,0;20,0;;
2248;899,2;01/04/1970;3:11:00;1,5;21,5;0,0;20,4;;
2249;899,6;01/04/1970;3:11:01;1,5;21,6;0,0;21,2;;
2250;900;01/04/1970;3:11:01;1,5;21,4;0,0;19,5;;
2251;900,4;01/04/1970;3:11:01;1,5;21,5;0,0;21,4;;
2252;900,8;01/04/1970;3:11:02;1,5;21,5;0,0;20,0;;
2253;901,2;01/04/1970;3:11:02;1,5;21,4;0,0;20,1;;
2254;901,6;01/04/1970;3:11:03;1,5;21,4;0,0;21,1;;
2255;902;01/04/1970;3:11:03;1,5;21,5;0,0;19,3;;
2256;902,4;01/04/1970;3:11:03;1,5;21,5;0,0;21,2;;
2257;902,8;01/04/1970;3:11:04;1,5;21,5;0,0;19,7;;
2258;903,2;01/04/1970;3:11:04;1,5;21,5;0,0;20,3;;
2259;903,6;01/04/1970;3:11:05;1,5;21,6;0,0;21,3;;
2260;904;01/04/1970;3:11:05;1,5;21,5;0,0;19,3;;
2261;904,4;01/04/1970;3:11:05;1,5;21,5;0,0;21,5;;
2262;904,8;01/04/1970;3:11:06;1,5;21,5;0,0;20,1;;
2263;905,2;01/04/1970;3:11:06;1,5;21,5;0,0;20,3;;
2264;905,6;01/04/1970;3:11:07;1,5;21,5;0,0;21,2;;
2265;906;01/04/1970;3:11:07;1,5;21,5;0,0;19,5;;
2266;906,4;01/04/1970;3:11:07;1,5;21,5;0,0;21,3;;
2267;906,8;01/04/1970;3:11:08;1,5;21,6;0,0;20,2;;
2268;907,2;01/04/1970;3:11:08;1,5;21,5;0,0;20,2;;
2269;907,6;01/04/1970;3:11:09;1,5;21,6;0,0;21,0;;
2270;908;01/04/1970;3:11:09;1,5;21,6;0,0;19,1;;
2271;908,4;01/04/1970;3:11:09;1,5;21,5;0,0;21,0;;
2272;908,8;01/04/1970;3:11:10;1,5;21,5;0,0;19,9;;
2273;909,2;01/04/1970;3:11:10;1,5;21,6;0,0;20,1;;
2274;909,6;01/04/1970;3:11:11;1,5;21,6;0,0;21,1;;
2275;910;01/04/1970;3:11:11;1,5;21,5;0,0;19,2;;
2276;910,4;01/04/1970;3:11:11;1,5;21,6;0,0;21,0;;
2277;910,8;01/04/1970;3:11:12;1,5;21,5;0,0;20,1;;
2278;911,2;01/04/1970;3:11:12;1,5;21,5;0,0;20,4;;
2279;911,6;01/04/1970;3:11:13;1,5;21,7;0,0;21,3;;
2280;912;01/04/1970;3:11:13;1,5;21,5;0,0;19,4;;
2281;912,4;01/04/1970;3:11:13;1,5;21,5;0,0;21,2;;
2282;912,8;01/04/1970;3:11:14;1,5;21,6;0,0;20,3;;
2283;913,2;01/04/1970;3:11:14;1,5;21,5;0,0;20,4;;
2284;913,6;01/04/1970;3:11:15;1,5;21,6;0,0;21,4;;
2285;914;01/04/1970;3:11:15;1,5;21,6;0,0;19,3;;
2286;914,4;01/04/1970;3:11:15;1,5;21,6;0,0;20,9;;
2287;914,8;01/04/1970;3:11:16;1,5;21,6;0,0;20,2;;
2288;915,2;01/04/1970;3:11:16;1,5;21,6;0,0;19,7;;
2289;915,6;01/04/1970;3:11:17;1,5;21,6;0,0;21,0;;
2290;916;01/04/1970;3:11:17;1,5;21,5;0,0;19,1;;
2291;916,4;01/04/1970;3:11:17;1,5;21,6;0,0;20,7;;
2292;916,8;01/04/1970;3:11:18;1,5;21,6;0,0;19,9;;
2293;917,2;01/04/1970;3:11:18;1,5;21,5;0,0;20,0;;
2294;917,6;01/04/1970;3:11:19;1,5;21,7;0,0;21,4;;
2295;918;01/04/1970;3:11:19;1,5;21,6;0,0;19,3;;
2296;918,4;01/04/1970;3:11:19;1,5;21,6;0,0;21,0;;
2297;918,8;01/04/1970;3:11:20;1,5;21,6;0,0;20,3;;
2298;919,2;01/04/1970;3:11:20;1,5;21,6;0,0;20,1;;
2299;919,6;01/04/1970;3:11:21;1,5;21,6;0,0;21,1;;
2300;920;01/04/1970;3:11:21;1,5;21,6;0,0;19,1;;
2301;920,4;01/04/1970;3:11:21;1,5;21,6;0,0;21,0;;
2302;920,8;01/04/1970;3:11:22;1,5;21,6;0,0;20,2;;
2303;921,2;01/04/1970;3:11:22;1,5;21,7;0,0;20,1;;
2304;921,6;01/04/1970;3:11:23;1,5;21,7;0,0;21,4;;
2305;922;01/04/1970;3:11:23;1,5;21,6;0,0;19,2;;
2306;922,4;01/04/1970;3:11:23;1,5;21,6;0,0;21,0;;
2307;922,8;01/04/1970;3:11:24;1,5;21,6;0,0;20,3;;
2308;923,2;01/04/1970;3:11:24;1,5;21,6;0,0;20,1;;
2309;923,6;01/04/1970;3:11:25;1,5;21,7;0,0;21,5;;
2310;924;01/04/1970;3:11:25;1,5;21,6;0,0;19,3;;
2311;924,4;01/04/1970;3:11:25;1,5;21,6;0,0;20,9;;
2312;924,8;01/04/1970;3:11:26;1,5;21,7;0,0;20,3;;
2313;925,2;01/04/1970;3:11:26;1,5;21,7;0,0;20,3;;
2314;925,6;01/04/1970;3:11:27;1,5;21,6;0,0;21,6;;
2315;926;01/04/1970;3:11:27;1,5;21,6;0,0;19,5;;
2316;926,4;01/04/1970;3:11:27;1,5;21,6;0,0;21,2;;
2317;926,8;01/04/1970;3:11:28;1,5;21,6;0,0;20,5;;
2318;927,2;01/04/1970;3:11:28;1,5;21,6;0,0;20,2;;
2319;927,6;01/04/1970;3:11:29;1,5;21,6;0,0;21,4;;
2320;928;01/04/1970;3:11:29;1,5;21,6;0,0;19,4;;
2321;928,4;01/04/1970;3:11:29;1,5;21,7;0,0;20,8;;
2322;928,8;01/04/1970;3:11:30;1,5;21,7;0,0;20,4;;
2323;929,2;01/04/1970;3:11:30;1,5;21,6;0,0;20,1;;
2324;929,6;01/04/1970;3:11:31;1,5;21,5;0,0;21,6;;
2325;930;01/04/1970;3:11:31;1,5;21,7;0,0;19,5;;
2326;930,4;01/04/1970;3:11:31;1,5;21,6;0,0;20,9;;
2327;930,8;01/04/1970;3:11:32;1,5;21,7;0,0;20,5;;
2328;931,2;01/04/1970;3:11:32;1,5;21,6;0,0;20,0;;
2329;931,6;01/04/1970;3:11:33;1,5;21,5;0,0;21,2;;
2330;932;01/04/1970;3:11:33;1,5;21,7;0,0;19,0;;
2331;932,4;01/04/1970;3:11:33;1,5;21,6;0,0;20,6;;
2332;932,8;01/04/1970;3:11:34;1,5;21,6;0,0;20,3;;
2333;933,2;01/04/1970;3:11:34;1,5;21,7;0,0;19,6;;
2334;933,6;01/04/1970;3:11:35;1,5;21,6;0,0;21,3;;
2335;934;01/04/1970;3:11:35;1,5;21,6;0,0;19,4;;
2336;934,4;01/04/1970;3:11:35;1,5;21,7;0,0;21,1;;
2337;934,8;01/04/1970;3:11:36;1,5;21,6;0,0;20,8;;
2338;935,2;01/04/1970;3:11:36;1,5;21,6;0,0;20,0;;
2339;935,6;01/04/1970;3:11:37;1,5;21,7;0,0;21,5;;
2340;936;01/04/1970;3:11:37;1,5;21,6;0,0;19,4;;
2341;936,4;01/04/1970;3:11:37;1,5;21,6;0,0;20,6;;
2342;936,8;01/04/1970;3:11:38;1,5;21,7;0,0;20,3;;
2343;937,2;01/04/1970;3:11:38;1,5;21,6;0,0;19,4;;
2344;937,6;01/04/1970;3:11:39;1,5;21,6;0,0;21,2;;
2345;938;01/04/1970;3:11:39;1,5;21,7;0,0;19,4;;
2346;938,4;01/04/1970;3:11:39;1,5;21,7;0,0;20,3;;
2347;938,8;01/04/1970;3:11:40;1,5;21,7;0,0;20,2;;
2348;939,2;01/04/1970;3:11:40;1,5;21,7;0,0;19,5;;
2349;939,6;01/04/1970;3:11:41;1,5;21,7;0,0;21,1;;
2350;940;01/04/1970;3:11:41;1,5;21,7;0,0;19,3;;
2351;940,4;01/04/1970;3:11:41;1,5;21,8;0,0;20,8;;
2352;940,8;01/04/1970;3:11:42;1,5;21,7;0,0;20,7;;
2353;941,2;01/04/1970;3:11:42;1,5;21,6;0,0;19,5;;
2354;941,6;01/04/1970;3:11:43;1,5;21,6;0,0;21,3;;
2355;942;01/04/1970;3:11:43;1,5;21,7;0,0;19,2;;
2356;942,4;01/04/1970;3:11:43;1,5;21,7;0,0;20,4;;
2357;942,8;01/04/1970;3:11:44;1,5;21,7;0,0;20,7;;
2358;943,2;01/04/1970;3:11:44;1,5;21,7;0,0;19,7;;
2359;943,6;01/04/1970;3:11:45;1,5;21,7;0,0;21,2;;
2360;944;01/04/1970;3:11:45;1,5;21,7;0,0;19,4;;
2361;944,4;01/04/1970;3:11:45;1,5;21,7;0,0;20,8;;
2362;944,8;01/04/1970;3:11:46;1,5;21,7;0,0;21,1;;
2363;945,2;01/04/1970;3:11:46;1,5;21,7;0,0;19,7;;
2364;945,6;01/04/1970;3:11:47;1,5;21,6;0,0;21,5;;
2365;946;01/04/1970;3:11:47;1,5;21,7;0,0;19,6;;
2366;946,4;01/04/1970;3:11:47;1,5;21,8;0,0;20,6;;
2367;946,8;01/04/1970;3:11:48;1,5;21,6;0,0;20,7;;
2368;947,2;01/04/1970;3:11:48;1,5;21,7;0,0;19,1;;
2369;947,6;01/04/1970;3:11:49;1,5;21,7;0,0;20,9;;
2370;948;01/04/1970;3:11:49;1,5;21,6;0,0;19,1;;
2371;948,4;01/04/1970;3:11:49;1,5;21,7;0,0;20,1;;
2372;948,8;01/04/1970;3:11:50;1,5;21,7;0,0;20,6;;
2373;949,2;01/04/1970;3:11:50;1,5;21,7;0,0;19,2;;
2374;949,6;01/04/1970;3:11:51;1,5;21,7;0,0;20,9;;
2375;950;01/04/1970;3:11:51;1,5;21,8;0,0;18,9;;
2376;950,4;01/04/1970;3:11:51;1,5;21,7;0,0;20,1;;
2377;950,8;01/04/1970;3:11:52;1,5;21,7;0,0;20,5;;
2378;951,2;01/04/1970;3:11:52;1,5;21,7;0,0;19,1;;
2379;951,6;01/04/1970;3:11:53;1,5;21,7;0,0;20,9;;
2380;952;01/04/1970;3:11:53;1,5;21,7;0,0;19,6;;
2381;952,4;01/04/1970;3:11:53;1,5;21,8;0,0;20,1;;
2382;952,8;01/04/1970;3:11:54;1,5;21,7;0,0;20,6;;
2383;953,2;01/04/1970;3:11:54;1,5;21,7;0,0;19,5;;
2384;953,6;01/04/1970;3:11:55;1,5;21,8;0,0;21,2;;
2385;954;01/04/1970;3:11:55;1,5;21,7;0,0;19,5;;
2386;954,4;01/04/1970;3:11:55;1,5;21,7;0,0;20,1;;
2387;954,8;01/04/1970;3:11:56;1,5;21,7;0,0;20,8;;
2388;955,2;01/04/1970;3:11:56;1,5;21,7;0,0;19,5;;
2389;955,6;01/04/1970;3:11:57;1,5;21,7;0,0;21,5;;
2390;956;01/04/1970;3:11:57;1,5;21,7;0,0;19,9;;
2391;956,4;01/04/1970;3:11:57;1,5;21,8;0,0;20,5;;
2392;956,8;01/04/1970;3:11:58;1,5;21,7;0,0;21,0;;
2393;957,2;01/04/1970;3:11:58;1,5;21,7;0,0;19,8;;
2394;957,6;01/04/1970;3:11:59;1,5;21,8;0,0;21,5;;
2395;958;01/04/1970;3:11:59;1,5;21,7;0,0;19,7;;
2396;958,4;01/04/1970;3:11:59;1,5;21,8;0,0;20,2;;
2397;958,8;01/04/1970;3:12:00;1,5;21,7;0,0;20,7;;
2398;959,2;01/04/1970;3:12:00;1,5;21,7;0,0;19,4;;
2399;959,6;01/04/1970;3:12:01;1,5;21,8;0,0;21,1;;
2400;960;01/04/1970;3:12:01;1,5;21,8;0,0;19,7;;
2401;960,4;01/04/1970;3:12:01;1,5;21,7;0,0;20,3;;
2402;960,8;01/04/1970;3:12:02;1,5;21,8;0,0;21,2;;
2403;961,2;01/04/1970;3:12:02;1,5;21,8;0,0;19,3;;
2404;961,6;01/04/1970;3:12:03;1,5;21,7;0,0;21,2;;
2405;962;01/04/1970;3:12:03;1,5;21,8;0,0;19,6;;
2406;962,4;01/04/1970;3:12:03;1,5;21,8;0,0;20,2;;
2407;962,8;01/04/1970;3:12:04;1,5;21,7;0,0;20,8;;
2408;963,2;01/04/1970;3:12:04;1,5;21,8;0,0;18,8;;
2409;963,6;01/04/1970;3:12:05;1,5;21,8;0,0;20,8;;
2410;964;01/04/1970;3:12:05;1,5;21,7;0,0;19,4;;
2411;964,4;01/04/1970;3:12:05;1,5;21,8;0,0;20,0;;
2412;964,8;01/04/1970;3:12:06;1,5;21,9;0,0;20,8;;
2413;965,2;01/04/1970;3:12:06;1,5;21,7;0,0;19,1;;
2414;965,6;01/04/1970;3:12:07;1,5;21,8;0,0;21,0;;
2415;966;01/04/1970;3:12:07;1,5;21,8;0,0;20,0;;
2416;966,4;01/04/1970;3:12:07;1,5;21,7;0,0;20,0;;
2417;966,8;01/04/1970;3:12:08;1,5;21,8;0,0;21,1;;
2418;967,2;01/04/1970;3:12:08;1,5;21,8;0,0;19,5;;
2419;967,6;01/04/1970;3:12:09;1,5;21,7;0,0;21,4;;
2420;968;01/04/1970;3:12:09;1,5;21,8;0,0;20,0;;
2421;968,4;01/04/1970;3:12:09;1,5;21,8;0,0;20,2;;
2422;968,8;01/04/1970;3:12:10;1,5;21,7;0,0;20,9;;
2423;969,2;01/04/1970;3:12:10;1,5;21,7;0,0;18,7;;
2424;969,6;01/04/1970;3:12:11;1,5;21,9;0,0;20,5;;
2425;970;01/04/1970;3:12:11;1,5;21,7;0,0;18,8;;
2426;970,4;01/04/1970;3:12:11;1,5;21,8;0,0;19,1;;
2427;970,8;01/04/1970;3:12:12;1,5;21,8;0,0;20,1;;
2428;971,2;01/04/1970;3:12:12;1,5;21,7;0,0;18,1;;
2429;971,6;01/04/1970;3:12:13;1,5;21,8;0,0;20,3;;
